"","cod_municipio_ibge","NO_MUNICIPIO_RESIDENCIA","UF","mean_grades_group_cities","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds","remuneracao_media","desvio_padrao"
"3791",3546801,"Santa Isabel","SP",513.694322235434,0,0,0,0,0,0,0,4717,0,25,67,0,4,0,0,2704.09,5043.84
"3792",3546900,"Santa Lúcia","SP",522.523863636364,0,66,0,0,0,0,0,305,0,0,16,0,0,0,0,2704.09,5043.84
"3793",3547007,"Santa Maria da Serra","SP",503.086637931034,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2704.09,5043.84
"3794",3547106,"Santa Mercedes","SP",499.660714285714,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2704.09,5043.84
"3795",3547205,"Santana da Ponte Pensa","SP",541.133333333333,0,0,0,0,8,0,0,72,0,0,8,0,0,0,0,2704.09,5043.84
"3796",3547304,"Santana de Parnaíba","SP",529.160925425039,0,0,0,20,0,0,0,0,0,421,594,0,10982,0,0,2704.09,5043.84
"3797",3547403,"Santa Rita d'Oeste","SP",494.672619047619,0,0,0,0,6,0,0,96,0,0,13,0,0,0,0,2704.09,5043.84
"3798",3547502,"Santa Rita do Passa Quatro","SP",547.675978915663,0,0,0,0,0,0,0,2385,0,3,47,0,1,0,0,2704.09,5043.84
"3799",3547601,"Santa Rosa de Viterbo","SP",515.667526455026,0,0,0,0,0,0,0,1856,0,5,36,0,0,0,0,2704.09,5043.84
"3800",3547650,"Santa Salete","SP",532.371875,0,0,0,0,7,0,0,72,0,0,7,0,0,0,0,2704.09,5043.84
"3801",3547700,"Santo Anastácio","SP",513.244472789116,0,0,0,0,0,0,0,863,0,0,29,0,410,0,0,2704.09,5043.84
"3802",3547809,"Santo André","SP",538.813849878935,0,0,0,0,0,0,0,0,0,34,1043,0,0,0,0,2704.09,5043.84
"3803",3547908,"Santo Antônio da Alegria","SP",514.288144329897,0,180,1,0,0,0,0,309,0,0,10,0,0,0,0,2704.09,5043.84
"3804",3548005,"Santo Antônio de Posse","SP",506.149689440994,0,0,0,0,0,3,0,779,0,1,32,0,0,2,0,2704.09,5043.84
"3805",3548054,"Santo Antônio do Aracanguá","SP",520.9875,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2704.09,5043.84
"3806",3548104,"Santo Antônio do Jardim","SP",541.674657534247,591,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2704.09,5043.84
"3807",3548203,"Santo Antônio do Pinhal","SP",507.31052631579,0,0,0,0,0,0,0,449,0,0,19,0,0,0,0,2704.09,5043.84
"3808",3548302,"Santo Expedito","SP",478.786458333333,0,0,0,0,0,0,0,108,0,0,12,0,0,0,0,2704.09,5043.84
"3809",3548401,"Santópolis do Aguapeí","SP",512.042307692308,0,0,0,0,0,0,0,49,0,0,12,0,0,0,0,2704.09,5043.84
"3810",3548500,"Santos","SP",545.561283783784,0,0,0,465,0,0,0,0,0,58,1169,0,108457,0,0,2704.09,5043.84
"3811",3548609,"São Bento do Sapucaí","SP",549.508984375,0,0,0,0,36,0,0,0,0,0,0,0,1,0,0,2704.09,5043.84
"3812",3548708,"São Bernardo do Campo","SP",533.751606769745,0,0,0,0,0,0,0,0,0,0,1492,0,123249,0,0,2704.09,5043.84
"3813",3548807,"São Caetano do Sul","SP",567.426467203682,0,0,0,0,0,0,0,0,0,8,548,0,38563,0,0,2704.09,5043.84
"3814",3548906,"São Carlos","SP",550.877038310413,0,0,0,0,0,0,0,0,0,186,358,0,55326,0,0,2704.09,5043.84
"3815",3549003,"São Francisco","SP",506.958018867925,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,2704.09,5043.84
"3816",3549102,"São João da Boa Vista","SP",551.541850706714,0,0,0,0,0,0,0,0,0,10,205,0,0,0,0,2704.09,5043.84
"3817",3549201,"São João das Duas Pontes","SP",500.025,2,0,0,0,0,0,0,44,0,0,12,0,0,0,0,2704.09,5043.84
"3818",3549250,"São João de Iracema","SP",514.578125,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2704.09,5043.84
"3819",3549300,"São João do Pau d'Alho","SP",504.633333333333,129,0,0,0,0,0,0,72,0,0,7,0,0,0,0,2704.09,5043.84
"3820",3549409,"São Joaquim da Barra","SP",530.422280178838,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,2704.09,5043.84
"3821",3549508,"São José da Bela Vista","SP",514.488043478261,0,0,0,0,0,0,0,230,0,0,12,0,0,0,0,2704.09,5043.84
"3822",3549607,"São José do Barreiro","SP",512.115322580645,0,0,0,0,0,0,0,326,0,0,15,0,0,0,0,2704.09,5043.84
"3823",3549706,"São José do Rio Pardo","SP",541.064837997054,0,0,0,0,0,0,0,2335,0,1,103,0,0,0,0,2704.09,5043.84
"3824",3549805,"São José do Rio Preto","SP",553.015112089672,0,0,0,0,0,0,0,0,0,0,856,0,73752,1,0,2704.09,5043.84
"3825",3549904,"São José dos Campos","SP",556.940901792882,0,0,0,0,0,0,0,0,0,50,1271,0,103250,0,0,2704.09,5043.84
"3826",3549953,"São Lourenço da Serra","SP",508.035878661088,0,0,0,0,0,0,0,0,0,1,26,0,2,0,0,2704.09,5043.84
"3827",3550001,"São Luiz do Paraitinga","SP",512.784302325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704.09,5043.84
"3828",3550100,"São Manuel","SP",536.263363821138,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,2704.09,5043.84
"3829",3550209,"São Miguel Arcanjo","SP",525.107449209932,0,0,1657,0,0,0,0,1203,0,1,49,0,0,0,0,2704.09,5043.84
"3830",3550308,"São Paulo","SP",532.071150382088,0,0,0,0,0,0,0,0,0,0,33821,0,0,0,0,2704.09,5043.84
"3831",3550407,"São Pedro","SP",539.322229916898,0,0,0,0,0,0,0,3201,0,0,67,0,0,0,0,2704.09,5043.84
"3832",3550506,"São Pedro do Turvo","SP",501.342424242424,0,0,0,0,0,0,0,194,0,0,13,0,0,0,0,2704.09,5043.84
"3833",3550605,"São Roque","SP",536.004402677652,0,0,0,0,0,0,0,0,0,8,127,0,0,0,0,2704.09,5043.84
"3834",3550704,"São Sebastião","SP",509.871563192905,0,0,0,0,0,0,0,11064,0,0,257,264,0,0,0,2704.09,5043.84
"3835",3550803,"São Sebastião da Grama","SP",535.007456140351,0,0,0,0,0,0,0,716,0,1,0,0,0,0,0,2704.09,5043.84
"3836",3550902,"São Simão","SP",510.673590225564,2067,0,0,0,0,0,0,937,0,116,37,0,0,0,0,2704.09,5043.84
"3837",3551009,"São Vicente","SP",517.268931962025,0,0,0,2224,0,0,0,0,0,0,323,0,30317,0,0,2704.09,5043.84
"3838",3551108,"Sarapuí","SP",504.362894736842,0,0,0,0,27,0,0,142,0,0,0,0,0,0,0,2704.09,5043.84
"3839",3551207,"Sarutaiá","SP",523.411458333333,0,125,0,0,0,0,0,173,0,0,6,0,0,0,0,2704.09,5043.84
"3840",3551306,"Sebastianópolis do Sul","SP",525.481976744186,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,2704.09,5043.84
"3841",3551405,"Serra Azul","SP",497.941666666667,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,2704.09,5043.84
"3842",3551504,"Serrana","SP",511.53176,0,0,0,0,0,0,0,2292,0,0,60,0,0,0,0,2704.09,5043.84
"3843",3551603,"Serra Negra","SP",524.056535947712,0,0,0,0,0,0,0,2113,0,0,57,0,0,0,0,2704.09,5043.84
"3844",3551702,"Sertãozinho","SP",531.863961198428,0,0,0,0,0,0,0,0,0,24,133,0,14473,0,0,2704.09,5043.84
"3845",3551801,"Sete Barras","SP",496.876481481482,871,0,0,0,0,0,0,331,0,0,0,0,0,0,0,2704.09,5043.84
"3846",3551900,"Severínia","SP",513.23652173913,866,0,0,0,0,0,0,0,0,2,17,0,0,0,0,2704.09,5043.84
"3847",3552007,"Silveiras","SP",532.285465116279,0,209,0,0,0,0,0,247,0,0,17,0,0,0,0,2704.09,5043.84
"3848",3552106,"Socorro","SP",529.283037475345,0,0,0,0,45,0,0,2777,0,0,88,0,0,0,0,2704.09,5043.84
