cod_municipio_ibge,NO_MUNICIPIO_RESIDENCIA,UF,mean_grades_group_cities
4321329,Taquaruçu do Sul,RS,525.5586363636363
4321352,Tavares,RS,475.14453125
4321402,Tenente Portela,RS,496.03395061728395
4321436,Terra de Areia,RS,504.3599693251534
4321451,Teutônia,RS,537.5885
4321469,Tio Hugo,RS,504.25
4321477,Tiradentes do Sul,RS,520.8589743589744
4321493,Toropi,RS,496.4717948717949
4321501,Torres,RS,517.7931560283688
4321600,Tramandaí,RS,506.4198065173116
4321626,Travesseiro,RS,529.7576923076923
4321634,Três Arroios,RS,521.6495098039215
4321667,Três Cachoeiras,RS,517.886320754717
4321709,Três Coroas,RS,514.5251302083333
4321808,Três de Maio,RS,531.1560430463576
4321832,Três Forquilhas,RS,504.44943181818184
4321857,Três Palmeiras,RS,491.9804347826087
4321907,Três Passos,RS,527.0278384279476
4321956,Trindade do Sul,RS,509.31228813559323
4322004,Triunfo,RS,499.5519169329074
4322103,Tucunduva,RS,528.6819277108434
4322152,Tunas,RS,484.85661764705884
4322186,Tupanci do Sul,RS,502.03541666666666
4322202,Tupanciretã,RS,503.46055699481866
4322251,Tupandi,RS,527.879375
4322301,Tuparendi,RS,532.1688596491229
4322327,Turuçu,RS,510.3060185185185
4322343,Ubiretama,RS,494.583064516129
4322350,União da Serra,RS,503.0515625
4322376,Unistalda,RS,504.50957446808513
4322400,Uruguaiana,RS,502.73240955473096
4322509,Vacaria,RS,517.320515097691
4322525,Vale Verde,RS,505.3390625
4322533,Vale do Sol,RS,522.4490566037736
4322541,Vale Real,RS,549.5527777777778
4322558,Vanini,RS,520.5570512820512
4322608,Venâncio Aires,RS,533.07826666666665
4322707,Vera Cruz,RS,533.5039795918367
4322806,Veranópolis,RS,543.1831288343558
4322855,Vespasiano Corrêa,RS,504.160294117647
4322905,Viadutos,RS,517.7832089552239
4323002,Viamão,RS,509.9178092042186
4323101,Vicente Dutra,RS,502.4173076923077
4323200,Victor Graeff,RS,516.4858490566038
4323309,Vila Flores,RS,536.9830357142857
4323358,Vila Lângaro,RS,540.768
4323408,Vila Maria,RS,506.36840277777776
4323457,Vila Nova do Sul,RS,499.5980769230769
4323507,Vista Alegre,RS,490.9013157894737
4323606,Vista Alegre do Prata,RS,501.2360294117647
4323705,Vista Gaúcha,RS,498.2576923076923
4323754,Vitória das Missões,RS,491.66190476190474
4323770,Westfália,RS,602.625
4323804,Xangri-lá,RS,517.3113636363637
5000203,Água Clara,MS,480.15208333333334
5000252,Alcinópolis,MS,498.273
5000609,Amambai,MS,492.8572203672788
5000708,Anastácio,MS,471.63971264367814
5000807,Anaurilândia,MS,471.9194444444444
5000856,Angélica,MS,477.0895238095238
5000906,Antônio João,MS,469.45323529411763
5001003,Aparecida do Taboado,MS,503.72163265306125
5001102,Aquidauana,MS,474.25293586269197
5001243,Aral Moreira,MS,466.1574074074074
5001508,Bandeirantes,MS,476.30873015873016
5001904,Bataguassu,MS,488.94620743034056
5002001,Batayporã,MS,480.2393092105263
5002100,Bela Vista,MS,479.9572299651568
5002159,Bodoquena,MS,474.54117647058825
5002209,Bonito,MS,491.8847161572052
5002308,Brasilândia,MS,475.29513888888886
5002407,Caarapó,MS,488.7204407294833
5002605,Camapuã,MS,478.6094135802469
5002704,Campo Grande,MS,516.9140189810685
5002803,Caracol,MS,474.39
5002902,Cassilândia,MS,490.7382692307692
5002951,Chapadão do Sul,MS,499.2331357758621
5003108,Corguinho,MS,480.69439655172414
5003157,Coronel Sapucaia,MS,472.1355263157895
5003207,Corumbá,MS,481.72371156344735
5003256,Costa Rica,MS,482.84686274509806
5003306,Coxim,MS,490.9086298932384
5003454,Deodápolis,MS,488.6653587443946
5003488,Dois Irmãos do Buriti,MS,453.5194976076555
5003504,Douradina,MS,461.22572463768114
5003702,Dourados,MS,515.6189183021452
5003751,Eldorado,MS,488.38039215686274
5003801,Fátima do Sul,MS,498.9045454545454
5003900,Figueirão,MS,479.4193181818182
5004007,Glória de Dourados,MS,506.98765432098764
5004106,Guia Lopes da Laguna,MS,496.452734375
5004304,Iguatemi,MS,478.7435534591195
5004403,Inocência,MS,462.16981707317075
5004502,Itaporã,MS,488.1769784172662
5004601,Itaquiraí,MS,487.2195812807882
5004700,Ivinhema,MS,490.8215
5004809,Japorã,MS,476.1555194805195
5004908,Jaraguari,MS,464.1902173913044
5005004,Jardim,MS,493.5272900763359
5005103,Jateí,MS,459.1818181818182
5005152,Juti,MS,459.9841216216216
5005202,Ladário,MS,486.0237894736842
5005251,Laguna Carapã,MS,513.0452702702703
5005400,Maracaju,MS,491.71302982731555
5005608,Miranda,MS,470.67622832369943
5005681,Mundo Novo,MS,492.19662921348316
5005707,Naviraí,MS,494.3154610829103
5005806,Nioaque,MS,472.3730158730159
5006002,Nova Alvorada do Sul,MS,480.9311383928571
5006200,Nova Andradina,MS,495.20780856423175
5006259,Novo Horizonte do Sul,MS,466.1363636363636
5006275,Paraíso das Águas,MS,478.59632352941173
5006309,Paranaíba,MS,489.9218957871397
5006358,Paranhos,MS,480.81636363636363
5006408,Pedro Gomes,MS,460.572149122807
5006606,Ponta Porã,MS,502.3754577020202
5006903,Porto Murtinho,MS,479.2068493150685
5007109,Ribas do Rio Pardo,MS,478.35091324200914
5007208,Rio Brilhante,MS,495.9410555555556
5007307,Rio Negro,MS,470.7584615384615
5007406,Rio Verde de Mato Grosso,MS,478.4747737556561
5007505,Rochedo,MS,467.0254807692308
5007554,Santa Rita do Pardo,MS,464.4808510638298
5007695,São Gabriel do Oeste,MS,511.91102362204725
5007703,Sete Quedas,MS,485.4130165289256
5007802,Selvíria,MS,494.21313559322033
5007901,Sidrolândia,MS,488.13543103448274
5007935,Sonora,MS,472.3753831417624
5007950,Tacuru,MS,460.51725352112675
5007976,Taquarussu,MS,476.90090909090907
5008008,Terenos,MS,483.60816666666665
5008305,Três Lagoas,MS,505.2704795099282
5008404,Vicentina,MS,494.8975352112676
5100102,Acorizal,MT,454.5440972222222
5100201,Água Boa,MT,502.68440860215054
5100250,Alta Floresta,MT,503.769087403599
5100300,Alto Araguaia,MT,491.77794117647056
5100359,Alto Boa Vista,MT,451.63116883116885
5100409,Alto Garças,MT,464.21404958677687
5100508,Alto Paraguai,MT,459.0128787878788
5100607,Alto Taquari,MT,464.8222868217054
5100805,Apiacás,MT,468.5325581395349
5101001,Araguaiana,MT,465.364375
5101209,Araguainha,MT,472.8875
5101258,Araputanga,MT,493.4136904761905
5101308,Arenápolis,MT,478.79922360248446
5101407,Aripuanã,MT,486.0063829787234
5101605,Barão de Melgaço,MT,470.3407407407407
5101704,Barra do Bugres,MT,481.7296004842615
5101803,Barra do Garças,MT,497.3425230946882
5101852,Bom Jesus do Araguaia,MT,462.2014925373134
5101902,Brasnorte,MT,466.8206081081081
5102504,Cáceres,MT,484.75199700982483
5102603,Campinápolis,MT,462.7
5102637,Campo Novo do Parecis,MT,493.01698113207544
5102678,Campo Verde,MT,502.2094401041667
5102686,Campos de Júlio,MT,486.6048245614035
5102694,Canabrava do Norte,MT,453.88443396226415
5102702,Canarana,MT,494.51479166666667
5102793,Carlinda,MT,471.1623046875
5102850,Castanheira,MT,476.2011111111111
5103007,Chapada dos Guimarães,MT,480.2278443113772
5103056,Cláudia,MT,493.1968954248366
5103106,Cocalinho,MT,479.9681034482759
5103205,Colíder,MT,496.736002994012
5103254,Colniza,MT,475.1922131147541
5103304,Comodoro,MT,496.29113372093025
5103353,Confresa,MT,481.2521628498728
5103361,Conquista D'Oeste,MT,477.18480392156863
5103379,Cotriguaçu,MT,477.63928571428573
5103403,Cuiabá,MT,509.064742973817
5103437,Curvelândia,MT,478.76363636363635
5103452,Denise,MT,458.67789855072465
5103502,Diamantino,MT,492.3045673076923
5103601,Dom Aquino,MT,475.59158653846157
5103700,Feliz Natal,MT,479.6367816091954
5103809,Figueirópolis D'Oeste,MT,451.9943548387097
5103858,Gaúcha do Norte,MT,454.71985294117644
5103908,General Carneiro,MT,461.2855633802817
5103957,Glória D'Oeste,MT,478.359649122807
5104104,Guarantã do Norte,MT,504.1151877133106
5104203,Guiratinga,MT,469.8644417475728
5104500,Indiavaí,MT,466.38660714285714
5104526,Ipiranga do Norte,MT,503.2239247311828
5104542,Itanhangá,MT,478.4352739726027
5104559,Itaúba,MT,483.3585227272727
5104609,Itiquira,MT,479.6559748427673
5104807,Jaciara,MT,485.8489663093415
5104906,Jangada,MT,456.09822834645666
5105002,Jauru,MT,479.36475409836066
5105101,Juara,MT,487.60835164835163
5105150,Juína,MT,501.48817204301076
5105176,Juruena,MT,480.56893203883493
5105200,Juscimeira,MT,464.9871621621622
5105234,Lambari D'Oeste,MT,465.5375
5105259,Lucas do Rio Verde,MT,506.43014642549525
5105309,Luciara,MT,442.02125
5105507,Vila Bela da Santíssima Trindade,MT,451.05887096774194
5105580,Marcelândia,MT,480.91607142857146
5105606,Matupá,MT,502.2014
5105622,Mirassol d'Oeste,MT,483.23654891304346
5105903,Nobres,MT,467.02097457627116
5106000,Nortelândia,MT,480.3077868852459
5106109,Nossa Senhora do Livramento,MT,458.51995967741937
5106158,Nova Bandeirantes,MT,467.8031862745098
5106174,Nova Nazaré,MT,445.125
5106182,Nova Lacerda,MT,479.91214285714284
5106190,Nova Santa Helena,MT,480.60364583333336
5106208,Nova Brasilândia,MT,461.4995833333333
5106216,Nova Canaã do Norte,MT,484.62018518518516
5106224,Nova Mutum,MT,493.0664133738602
5106232,Nova Olímpia,MT,471.31464552238805
5106240,Nova Ubiratã,MT,468.04136363636366
5106257,Nova Xavantina,MT,481.3682343234324
5106265,Novo Mundo,MT,479.1111111111111
5106273,Novo Horizonte do Norte,MT,470.05806451612904
5106281,Novo São Joaquim,MT,479.1086206896552
5106299,Paranaíta,MT,486.72131147540983
5106307,Paranatinga,MT,486.87837552742616
5106315,Novo Santo Antônio,MT,440.45073529411764
5106372,Pedra Preta,MT,477.46148255813955
5106422,Peixoto de Azevedo,MT,477.61454545454546
5106455,Planalto da Serra,MT,497.50546875
5106505,Poconé,MT,460.0052356020942
5106653,Pontal do Araguaia,MT,489.33807189542483
5106703,Ponte Branca,MT,476.485
5106752,Pontes e Lacerda,MT,487.92345767575324
5106778,Porto Alegre do Norte,MT,468.06538461538463
5106802,Porto dos Gaúchos,MT,476.8700581395349
5106828,Porto Esperidião,MT,461.33850806451613
5106851,Porto Estrela,MT,439.5475
5107008,Poxoréu,MT,475.027538071066
5107040,Primavera do Leste,MT,506.096793134598
5107065,Querência,MT,481.50344827586207
5107107,São José dos Quatro Marcos,MT,478.4243670886076
5107156,Reserva do Cabaçal,MT,482.75217391304346
5107180,Ribeirão Cascalheira,MT,461.8625
5107198,Ribeirãozinho,MT,463.1625
5107206,Rio Branco,MT,499.95625
5107248,Santa Carmem,MT,478.88223684210527
5107263,Santo Afonso,MT,478.5864583333333
5107297,São José do Povo,MT,464.3009259259259
5107305,São José do Rio Claro,MT,486.8287037037037
5107354,São José do Xingu,MT,460.53703703703707
5107404,São Pedro da Cipa,MT,471.56093749999997
5107578,Rondolândia,MT,485.03641304347826
5107602,Rondonópolis,MT,493.3611207053263
5107701,Rosário Oeste,MT,456.4126943005181
5107743,Santa Cruz do Xingu,MT,478.1375
5107750,Salto do Céu,MT,465.15076923076924
5107768,Santa Rita do Trivelato,MT,479.40416666666664
5107776,Santa Terezinha,MT,464.13984375
5107792,Santo Antônio do Leste,MT,462.79728260869564
5107800,Santo Antônio do Leverger,MT,472.00399543378995
5107859,São Félix do Araguaia,MT,457.07450495049505
5107875,Sapezal,MT,499.7922379032258
5107883,Serra Nova Dourada,MT,436.5558823529412
5107909,Sinop,MT,506.07179340028694
5107925,Sorriso,MT,508.2296908698778
5107941,Tabaporã,MT,476.521261682243
5107958,Tangará da Serra,MT,497.49965200445433
5108006,Tapurah,MT,480.68571428571425
5108055,Terra Nova do Norte,MT,497.2241071428571
5108105,Tesouro,MT,460.1525
5108204,Torixoréu,MT,466.20730769230767
5108303,União do Sul,MT,480.6439655172414
5108352,Vale de São Domingos,MT,468.82348484848484
5108402,Várzea Grande,MT,489.1996622889306
5108501,Vera,MT,481.2608173076923
5108600,Vila Rica,MT,486.3438118811881
5108808,Nova Guarita,MT,472.26029411764705
5108857,Nova Marilândia,MT,485.74926470588235
5108907,Nova Maringá,MT,471.3298245614035
5108956,Nova Monte Verde,MT,502.3985
5200050,Abadia de Goiás,GO,491.02513661202187
5200100,Abadiânia,GO,503.49497663551404
5200134,Acreúna,GO,496.3086387434555
5200159,Adelândia,GO,471.9782608695652
5200175,Água Fria de Goiás,GO,457.719140625
5200209,Água Limpa,GO,458.9555555555556
5200258,Águas Lindas de Goiás,GO,478.9726096333573
5200308,Alexânia,GO,492.7238486842105
5200506,Aloândia,GO,485.20375
5200555,Alto Horizonte,GO,488.85769230769233
5200605,Alto Paraíso de Goiás,GO,485.949358974359
5200803,Alvorada do Norte,GO,471.05833333333334
5200829,Amaralina,GO,458.40182926829266
5200852,Americano do Brasil,GO,470.6573033707865
5200902,Amorinópolis,GO,480.1104651162791
5201108,Anápolis,GO,520.2989505754908
5201207,Anhanguera,GO,516.4884615384616
5201306,Anicuns,GO,498.77744897959184
5201405,Aparecida de Goiânia,GO,505.34327550491975
5201454,Aparecida do Rio Doce,GO,477.8975
5201504,Aporé,GO,476.1585365853659
5201603,Araçu,GO,482.1343137254902
5201702,Aragarças,GO,492.61219512195123
5201801,Aragoiânia,GO,492.700826446281
5202155,Araguapaz,GO,458.95681818181816
5202353,Arenópolis,GO,475.7331081081081
5202502,Aruanã,GO,459.3761029411765
5202601,Aurilândia,GO,461.7455882352941
5202809,Avelinópolis,GO,492.31511627906974
5203104,Baliza,GO,470.30089285714286
5203203,Barro Alto,GO,487.01604477611943
5203302,Bela Vista de Goiás,GO,494.93210412147505
5203401,Bom Jardim de Goiás,GO,484.6713235294118
5203500,Bom Jesus de Goiás,GO,496.76450729927006
5203559,Bonfinópolis,GO,480.9454887218045
5203575,Bonópolis,GO,467.1125
5203609,Brazabrantes,GO,518.1768292682926
5203807,Britânia,GO,465.7482142857143
5203906,Buriti Alegre,GO,498.2628787878788
5203939,Buriti de Goiás,GO,481.310119047619
5203962,Buritinópolis,GO,469.7445833333333
5204003,Cabeceiras,GO,482.5230088495575
5204102,Cachoeira Alta,GO,473.3664893617021
5204201,Cachoeira de Goiás,GO,472.8333333333333
5204250,Cachoeira Dourada,GO,494.80254237288136
5204300,Caçu,GO,490.48708791208793
5204409,Caiapônia,GO,477.6948484848485
5204508,Caldas Novas,GO,501.4276908023483
5204557,Caldazinha,GO,506.0130681818182
5204607,Campestre de Goiás,GO,478.42
5204656,Campinaçu,GO,479.28263888888887
5204706,Campinorte,GO,487.8110465116279
5204805,Campo Alegre de Goiás,GO,482.0025793650794
5204854,Campo Limpo de Goiás,GO,513.624537037037
5204904,Campos Belos,GO,484.49561797752807
5204953,Campos Verdes,GO,478.911301369863
5205000,Carmo do Rio Verde,GO,485.6754120879121
5205059,Castelândia,GO,471.37954545454545
5205109,Catalão,GO,514.1698913424466
5205208,Caturaí,GO,489.19594594594594
5205307,Cavalcante,GO,445.5244350282486
5205406,Ceres,GO,513.7976923076923
5205455,Cezarina,GO,479.8525
5205471,Chapadão do Céu,GO,500.0800287356322
5205497,Cidade Ocidental,GO,486.2271668029436
5205513,Cocalzinho de Goiás,GO,489.5010817307692
5205521,Colinas do Sul,GO,465.05833333333334
5205703,Córrego do Ouro,GO,482.45652173913044
5205802,Corumbá de Goiás,GO,497.656514084507
5205901,Corumbaíba,GO,483.16760204081635
5206206,Cristalina,GO,492.65047043010753
5206305,Cristianópolis,GO,500.025
5206404,Crixás,GO,487.76859205776174
5206503,Cromínia,GO,485.08972602739726
5206602,Cumari,GO,496.7875
5206701,Damianópolis,GO,462.88660714285714
5206800,Damolândia,GO,495.7630952380953
5206909,Davinópolis,GO,453.299358974359
5207105,Diorama,GO,504.44880952380953
5207253,Doverlândia,GO,470.745
5207352,Edealina,GO,491.3328947368421
5207402,Edéia,GO,500.9334482758621
5207501,Estrela do Norte,GO,476.63378378378377
5207535,Faina,GO,473.9214285714286
5207600,Fazenda Nova,GO,490.2094512195122
5207808,Firminópolis,GO,498.2945054945055
5207907,Flores de Goiás,GO,457.7485465116279
5208004,Formosa,GO,500.1252164995442
5208103,Formoso,GO,467.0386075949367
5208152,Gameleira de Goiás,GO,495.25067567567567
5208301,Divinópolis de Goiás,GO,457.2073275862069
5208400,Goianápolis,GO,482.31688034188033
5208509,Goiandira,GO,507.75111111111113
5208608,Goianésia,GO,509.71307432432434
5208707,Goiânia,GO,532.3414411017068
5208806,Goianira,GO,490.59509750812566
5208905,Goiás,GO,507.04227611940297
5209101,Goiatuba,GO,518.5494579945799
5209150,Gouvelândia,GO,463.4717105263158
5209200,Guapó,GO,498.6850260416667
5209291,Guaraíta,GO,485.8181818181818
5209408,Guarani de Goiás,GO,441.4679054054054
5209457,Guarinos,GO,498.445
5209606,Heitoraí,GO,487.56693548387096
5209705,Hidrolândia,GO,503.4216783216783
5209804,Hidrolina,GO,501.96268656716416
5209903,Iaciara,GO,449.8193579766537
5209937,Inaciolândia,GO,474.37764227642276
5209952,Indiara,GO,480.5722857142857
5210000,Inhumas,GO,513.3037716615698
5210109,Ipameri,GO,503.22632415254236
5210158,Ipiranga de Goiás,GO,477.0369318181818
5210208,Iporá,GO,511.4382420091324
5210307,Israelândia,GO,472.6777272727273
5210406,Itaberaí,GO,499.9190476190476
5210562,Itaguari,GO,501.53423076923076
5210604,Itaguaru,GO,482.52371794871794
5210802,Itajá,GO,491.7875
5210901,Itapaci,GO,496.755303030303
5211008,Itapirapuã,GO,486.4674698795181
5211206,Itapuranga,GO,506.54064299424186
5211305,Itarumã,GO,466.4855769230769
5211404,Itauçu,GO,503.43873456790124
5211503,Itumbiara,GO,518.3991863075196
5211602,Ivolândia,GO,477.5446428571429
5211701,Jandaia,GO,480.64
5211800,Jaraguá,GO,488.6129667003027
5211909,Jataí,GO,505.5044140146879
5212006,Jaupaci,GO,484.7288461538462
5212055,Jesúpolis,GO,483.95875
5212105,Joviânia,GO,506.76935483870966
5212204,Jussara,GO,493.20548941798944
5212253,Lagoa Santa,GO,463.38214285714287
5212303,Leopoldo de Bulhões,GO,505.3059375
5212501,Luziânia,GO,494.32544123169356
5212600,Mairipotaba,GO,463.14230769230767
5212709,Mambaí,GO,465.6492268041237
5212808,Mara Rosa,GO,482.83102409638553
5212907,Marzagão,GO,481.5668918918919
5212956,Matrinchã,GO,464.9497023809524
5213004,Maurilândia,GO,481.86803797468355
5213053,Mimoso de Goiás,GO,448.945
5213087,Minaçu,GO,494.0296593186373
5213103,Mineiros,GO,512.2565484311051
5213400,Moiporá,GO,483.6017857142857
5213509,Monte Alegre de Goiás,GO,458.2984234234234
5213707,Montes Claros de Goiás,GO,480.6844907407407
5213756,Montividiu,GO,477.3468253968254
5213772,Montividiu do Norte,GO,454.96216216216214
5213806,Morrinhos,GO,513.3538165266107
5213855,Morro Agudo de Goiás,GO,472.248125
5213905,Mossâmedes,GO,483.622602739726
5214002,Mozarlândia,GO,478.584375
5214051,Mundo Novo,GO,472.8935606060606
5214101,Mutunópolis,GO,485.2425925925926
5214408,Nazário,GO,484.41777108433735
5214507,Nerópolis,GO,504.0715367965368
5214606,Niquelândia,GO,493.33754325259514
5214705,Nova América,GO,470.5563725490196
5214804,Nova Aurora,GO,495.5681818181818
5214838,Nova Crixás,GO,456.4591176470588
5214861,Nova Glória,GO,489.7889751552795
5214879,Nova Iguaçu de Goiás,GO,466.60343137254904
5214903,Nova Roma,GO,450.5125
5215009,Nova Veneza,GO,499.01417322834646
5215207,Novo Brasil,GO,496.22434210526313
5215231,Novo Gama,GO,481.4557638888889
5215256,Novo Planalto,GO,455.28480392156865
5215306,Orizona,GO,505.06954225352115
5215405,Ouro Verde de Goiás,GO,506.56026785714283
5215504,Ouvidor,GO,507.7164285714286
5215603,Padre Bernardo,GO,467.6766990291262
5215652,Palestina de Goiás,GO,473.3854166666667
5215702,Palmeiras de Goiás,GO,491.5144908616188
5215801,Palmelo,GO,495.328125
5215900,Palminópolis,GO,477.9443661971831
5216007,Panamá,GO,496.075
5216304,Paranaiguara,GO,482.92476851851853
5216403,Paraúna,GO,459.3396484375
5216452,Perolândia,GO,476.2008474576271
5216809,Petrolina de Goiás,GO,486.09572072072075
5216908,Pilar de Goiás,GO,484.15785714285715
5217104,Piracanjuba,GO,512.2906354515051
5217203,Piranhas,GO,491.50863095238094
5217302,Pirenópolis,GO,496.8368226600985
5217401,Pires do Rio,GO,506.78741438356167
5217609,Planaltina,GO,483.2570397690827
5217708,Pontalina,GO,497.06021241830064
5218003,Porangatu,GO,490.4210719041278
5218052,Porteirão,GO,442.8657407407407
