"","cod_municipio_ibge","municipio","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds"
"1578",4103370,"Brasilândia do Sul",0,35,4,0,0,0,0,37,0,0,0,0,0,1,0
"1579",4103404,"Cafeara",0,76,1,0,7,0,0,0,0,0,0,0,0,0,0
"1580",4103479,"Cafezal do Sul",0,0,3,0,6,0,0,84,0,0,0,0,0,0,0
"1581",4103503,"Califórnia",0,0,3,0,0,0,0,424,0,0,0,0,0,0,0
"1582",4103602,"Cambará",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1583",4103909,"Campina da Lagoa",0,0,0,0,0,0,0,315,0,290,2,0,0,1,0
"1584",4104006,"Campina Grande do Sul",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1585",4104055,"Campo Bonito",0,0,2,0,0,0,0,75,0,0,0,0,0,0,0
"1586",4104600,"Capitão Leônidas Marques",0,0,9,0,0,0,0,248,0,0,2,0,0,1,0
"1587",4104709,"Carlópolis",0,0,0,0,0,0,0,400,0,0,0,0,0,0,0
"1588",4105003,"Catanduvas",0,0,4,0,0,0,0,152,0,0,0,0,0,1,0
"1589",4204004,"Catanduvas",0,31,0,0,0,0,0,249,0,0,0,0,0,0,0
"1590",4105102,"Centenário do Sul",0,0,0,0,0,0,0,495,0,0,0,0,0,0,0
"1591",4105201,"Cerro Azul",0,0,0,0,0,0,0,260,0,0,1,0,0,0,0
"1592",4105300,"Céu Azul",0,0,11,0,0,0,0,344,0,1,1,0,0,1,0
"1593",4105409,"Chopinzinho",0,0,9,0,0,0,0,550,0,1,0,0,0,2,0
"1594",4105706,"Clevelândia",0,0,6,0,0,0,0,0,0,0,3,0,0,1,0
"1595",4105904,"Colorado",0,0,0,0,0,0,0,1431,335,0,3,0,0,3,0
"1596",4305603,"Colorado",0,0,0,0,0,0,0,51,0,0,0,0,0,2,0
"1597",4106001,"Congonhinhas",0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
"1598",4106100,"Conselheiro Mairinck",0,0,1,0,0,0,0,32,0,0,0,0,0,1,0
"1599",4106308,"Corbélia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1600",4106407,"Cornélio Procópio",0,0,0,0,0,0,0,2166,0,0,7,0,0,3,0
"1601",4106456,"Coronel Domingos Soares",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"1602",4106506,"Coronel Vivida",0,0,0,0,0,0,0,493,0,0,0,0,0,3,0
"1603",4106571,"Cruzeiro do Iguaçu",0,0,2,0,0,0,0,28,0,0,0,0,0,0,0
"1604",4106605,"Cruzeiro do Oeste",0,0,10,0,0,0,0,432,0,0,0,0,0,1,0
"1605",4106803,"Cruz Machado",0,0,0,0,0,0,0,43,0,0,2,0,0,0,0
"1606",4106852,"Cruzmaltina",0,122,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607",4107009,"Curiúva",0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
"1608",4107108,"Diamante do Norte",0,0,0,0,0,0,0,378,0,0,0,0,0,1,0
"1609",4107124,"Diamante do Sul",0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
"1610",4107157,"Diamante D'Oeste",0,0,0,0,7,0,0,75,0,0,0,0,0,1,0
"1611",4107207,"Dois Vizinhos",0,0,8,0,0,0,0,0,0,1,2,0,0,2,0
"1612",5003504,"Douradina",220,53,4,0,0,0,0,158,0,1,0,0,0,0,0
"1613",4107405,"Enéas Marques",0,137,6,0,0,0,0,56,0,0,0,0,0,1,0
"1614",4107520,"Esperança Nova",0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
"1615",4107546,"Espigão Alto do Iguaçu",0,62,0,0,0,0,0,20,0,0,0,0,0,0,0
"1616",4107553,"Farol",0,0,0,0,0,0,0,62,0,0,0,0,0,1,0
"1617",4107603,"Faxinal",0,0,8,0,0,0,0,487,0,0,0,0,0,2,0
"1618",4107652,"Fazenda Rio Grande",0,0,0,0,0,0,0,0,0,2,26,0,0,7,0
"1619",4107736,"Fernandes Pinheiro",0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
"1620",4107801,"Floraí",0,0,2,0,9,0,0,183,0,0,0,0,0,1,0
"1621",4107850,"Flor da Serra do Sul",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1622",4108007,"Florestópolis",0,0,0,0,0,0,0,425,0,0,0,0,0,0,0
"1623",4108106,"Flórida",0,99,0,0,0,0,0,134,0,177,0,0,0,0,0
"1624",4108205,"Formosa do Oeste",0,0,4,0,6,0,0,212,0,0,2,0,0,0,0
"1625",4108320,"Francisco Alves",0,0,0,0,0,0,0,69,0,0,0,0,0,1,0
"1626",4108403,"Francisco Beltrão",0,0,0,0,0,0,0,0,0,2,24,0,1,4,0
"1627",4108452,"Foz do Jordão",0,44,1,0,0,0,0,153,0,0,0,0,0,0,0
"1628",5103908,"General Carneiro",5,0,0,0,0,0,0,102,0,0,0,0,0,0,0
"1629",4108502,"General Carneiro",0,774,4,0,0,0,0,0,0,0,0,0,0,3,0
"1630",4108551,"Godoy Moreira",0,9,30,0,0,0,0,35,0,0,0,0,0,0,0
"1631",4108650,"Goioxim",0,0,0,0,0,0,0,49,0,51,0,0,0,0,0
"1632",4108700,"Grandes Rios",0,0,6,0,0,0,0,153,0,0,0,0,0,0,0
"1633",4108908,"Guairaçá",0,10,0,0,0,0,0,139,0,0,0,0,0,1,0
"1634",4108957,"Guamiranga",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1635",4109005,"Guapirama",0,0,0,0,7,0,0,92,0,0,0,0,0,0,0
"1636",4109104,"Guaporema",2,0,0,0,0,0,0,43,0,0,0,0,0,0,0
"1637",4109302,"Guaraniaçu",0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
"1638",4109500,"Guaraqueçaba",0,0,4,0,0,0,0,168,0,0,0,0,0,0,0
"1639",4109658,"Honório Serpa",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1640",4109708,"Ibaiti",0,0,8,0,85,0,0,751,0,0,0,0,0,3,0
"1641",4109757,"Ibema",0,0,2,0,0,0,0,59,0,0,0,0,0,0,0
"1642",4109807,"Ibiporã",0,0,0,0,0,0,0,5257,0,4,5,0,0,0,0
"1643",4109906,"Icaraíma",0,0,0,0,0,0,0,218,0,0,2,0,0,1,0
"1644",4110003,"Iguaraçu",0,0,1,0,8,0,0,0,0,0,0,0,0,0,0
"1645",4110078,"Imbaú",0,0,4,0,0,0,0,267,0,0,0,0,0,1,0
"1646",4110102,"Imbituva",0,0,10,0,0,0,0,0,0,3,3,0,0,2,0
"1647",4110508,"Ipiranga",0,0,4,0,28,0,0,163,0,0,0,0,0,1,0
"1648",4110607,"Iporã",0,0,8,0,0,0,0,0,0,0,0,0,0,4,0
"1649",4110656,"Iracema do Oeste",0,0,0,0,3,0,0,28,0,0,0,0,0,0,0
"1650",4110805,"Iretama",0,0,8,0,0,0,0,189,0,0,3,0,0,0,0
"1651",4110904,"Itaguajé",0,268,2,0,0,0,0,204,0,0,0,0,0,0,0
"1652",4110953,"Itaipulândia",0,0,0,0,0,0,0,144,0,0,0,0,0,1,0
"1653",4111001,"Itambaracá",0,0,1,0,0,0,0,260,0,0,0,0,0,1,0
"1654",4111209,"Itapejara d'Oeste",0,372,0,0,9,0,0,0,0,0,0,0,0,0,0
"1655",4111308,"Itaúna do Sul",0,0,0,0,3,0,0,124,0,0,0,0,0,0,0
"1656",4111407,"Ivaí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1657",4111506,"Ivaiporã",0,1192,23,0,0,0,0,0,0,0,3,0,0,3,0
"1658",4111555,"Ivaté",0,0,2,0,7,0,0,131,0,0,0,0,0,0,0
"1659",4111605,"Ivatuba",0,245,1,0,0,0,0,73,0,0,0,0,0,1,0
"1660",4111704,"Jaboti",0,0,0,0,0,0,0,75,0,0,0,0,0,1,0
"1661",4111803,"Jacarezinho",0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
"1662",4111902,"Jaguapitã",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1663",4112009,"Jaguariaíva",0,0,0,0,0,0,0,1158,0,0,3,0,0,0,0
"1664",4112207,"Janiópolis",0,0,0,0,6,0,0,163,0,0,0,0,0,1,0
"1665",4112306,"Japira",0,0,0,0,0,0,0,104,0,0,0,0,0,1,0
"1666",4112504,"Jardim Alegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1667",4112603,"Jardim Olinda",0,106,0,0,0,0,0,19,0,0,0,0,0,0,0
"1668",4112702,"Jataizinho",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1669",4112751,"Jesuítas",0,0,0,0,3,253,0,139,0,0,2,0,0,0,0
"1670",4112801,"Joaquim Távora",0,0,178,0,0,0,0,349,0,0,0,0,0,1,0
"1671",4112900,"Jundiaí do Sul",7,0,1,0,11,0,0,151,0,0,0,0,0,1,0
"1672",4112959,"Juranda",0,0,0,0,0,0,0,181,0,0,0,0,0,1,0
"1673",4113106,"Kaloré",0,0,5,0,0,0,0,104,0,0,0,0,0,0,0
"1674",4113304,"Laranjeiras do Sul",0,0,0,0,0,0,0,0,0,2,3,0,0,6,0
"1675",4113403,"Leópolis",0,0,0,16,0,0,0,27,0,0,0,0,0,0,0
"1676",4113429,"Lidianópolis",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"1677",4113452,"Lindoeste",0,0,3,0,0,0,0,118,0,0,0,0,0,1,0
"1678",4113502,"Loanda",0,0,10,0,0,0,0,1076,0,0,2,0,0,2,0
"1679",4113601,"Lobato",0,153,1,0,5,0,0,166,0,0,0,0,0,0,0
"1680",4113759,"Lunardelli",0,9,15,0,0,0,0,155,0,0,0,0,0,0,0
"1681",4113809,"Lupionópolis",0,457,0,0,6,0,0,294,0,0,0,0,0,0,0
"1682",4113908,"Mallet",0,0,0,0,70,0,0,0,0,0,1,0,0,0,0
"1683",4114351,"Manfrinópolis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1684",4114401,"Mangueirinha",0,674,6,0,0,0,0,270,0,0,3,0,0,1,0
"1685",4114708,"Maria Helena",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"1686",4114906,"Marilândia do Sul",0,251,6,0,0,0,0,258,0,0,0,0,0,0,0
"1687",4115002,"Marilena",0,0,0,0,0,0,0,192,0,0,0,0,0,1,0
"1688",4115101,"Mariluz",0,0,6,0,0,0,0,212,0,0,0,0,0,0,0
"1689",4115309,"Mariópolis",0,102,1,0,0,0,0,118,0,0,0,0,0,1,0
"1690",4115358,"Maripá",0,23,0,0,11,0,0,0,0,0,0,0,0,3,0
"1691",4115408,"Marmeleiro",0,0,0,0,0,0,0,365,0,0,2,0,0,0,0
"1692",4115507,"Marumbi",0,0,9,0,11,0,0,193,0,0,0,0,0,0,0
"1693",4115606,"Matelândia",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1694",4115705,"Matinhos",0,561,45,0,0,0,0,3085,0,0,0,0,0,6,0
"1695",4115739,"Mato Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1696",4115754,"Mauá da Serra",0,874,6,0,0,0,0,0,0,0,0,0,0,0,0
"1697",4115804,"Medianeira",0,0,0,0,0,0,0,0,0,1,5,0,0,3,0
"1698",4115853,"Mercedes",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"1699",4116000,"Miraselva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700",4116059,"Missal",0,0,0,0,0,0,0,390,0,0,0,0,0,0,0
"1701",4116109,"Moreira Sales",0,0,0,0,13,0,0,0,0,0,1,0,0,1,0
"1702",4116208,"Morretes",0,338,6,0,0,0,0,1027,0,0,3,0,0,0,0
"1703",4116307,"Munhoz de Melo",0,6,0,0,0,0,0,165,0,0,0,0,0,1,0
"1704",4116406,"Nossa Senhora das Graças",0,137,0,0,0,0,0,41,0,0,0,0,0,0,0
"1705",4116505,"Nova Aliança do Ivaí",0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
"1706",4116604,"Nova América da Colina",0,0,0,0,0,0,0,69,0,1,0,0,0,1,0
"1707",5214804,"Nova Aurora",0,0,0,0,0,0,0,87,0,0,0,0,0,1,0
"1708",4116703,"Nova Aurora",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1709",4116950,"Nova Esperança do Sudoeste",0,277,0,0,0,0,0,29,0,0,0,0,0,1,0
"1710",4117057,"Nova Laranjeiras",0,63,3,0,0,0,0,110,0,0,0,0,0,0,0
"1711",4117107,"Nova Londrina",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1712",5106232,"Nova Olímpia",0,0,2,0,0,0,0,706,0,0,0,0,0,0,0
"1713",4117206,"Nova Olímpia",0,0,0,0,5,0,0,195,0,0,0,0,0,1,0
"1714",4117214,"Nova Santa Bárbara",7,102,0,0,0,0,0,144,0,0,0,0,0,1,0
"1715",4117222,"Nova Santa Rosa",0,99,8,0,0,0,0,329,0,0,0,0,0,1,0
"1716",4117255,"Nova Prata do Iguaçu",0,572,0,0,0,0,0,106,0,0,2,0,0,0,0
"1717",4117271,"Nova Tebas",0,0,2,0,0,0,0,119,0,0,0,0,0,0,0
"1718",4117297,"Novo Itacolomi",0,34,0,0,0,0,0,41,0,0,0,0,0,1,0
"1719",4117453,"Ouro Verde do Oeste",0,0,0,0,0,0,0,64,0,19,0,0,0,1,0
"1720",4212056,"Palmeira",0,0,1,0,0,0,0,31,0,0,0,0,0,1,0
"1721",4118006,"Paraíso do Norte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1722",4118105,"Paranacity",0,183,6,0,0,0,0,433,0,0,1,0,0,1,0
"1723",4118451,"Pato Bragado",0,0,0,0,0,0,0,137,0,0,0,0,0,0,0
"1724",4118501,"Pato Branco",0,0,0,0,0,0,0,3867,0,0,16,0,0,0,0
"1725",4118600,"Paula Freitas",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1726",4118709,"Paulo Frontin",0,0,1,0,24,0,0,0,0,0,0,0,0,0,0
"1727",4118857,"Perobal",0,0,6,0,0,0,0,146,0,0,0,0,0,0,0
"1728",4118907,"Pérola",0,215,3,0,0,0,0,0,0,0,0,0,0,1,0
"1729",4119004,"Pérola d'Oeste",0,0,3,0,0,0,0,88,0,0,0,0,0,1,0
"1730",4119103,"Piên",0,0,0,0,0,0,0,264,0,0,3,0,0,0,0
"1731",4119152,"Pinhais",0,0,0,0,29,0,0,0,0,0,75,0,14472,0,0
"1732",4119202,"Pinhalão",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1733",4119251,"Pinhal de São Bento",0,0,3,0,3,0,0,15,0,0,0,0,0,0,0
"1734",4119400,"Piraí do Sul",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"1735",4119608,"Pitanga",0,0,0,0,0,0,0,0,0,0,2,0,0,3,0
"1736",4119707,"Planaltina do Paraná",0,64,0,0,0,0,0,207,0,0,0,0,0,1,0
"1737",4120002,"Porecatu",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"1738",4120150,"Porto Barreiro",0,0,3,0,16,0,0,22,0,0,0,0,0,0,0
"1739",4120200,"Porto Rico",0,0,0,0,0,0,0,195,0,0,0,0,0,0,0
"1740",4120309,"Porto Vitória",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1741",4120333,"Prado Ferreira",0,0,0,0,0,0,0,105,0,0,0,0,0,1,0
"1742",4120358,"Pranchita",0,0,3,0,0,0,0,163,0,0,0,0,0,1,0
"1743",4120408,"Presidente Castelo Branco",0,0,3,0,0,0,0,170,0,0,0,0,0,1,0
"1744",4120507,"Primeiro de Maio",0,0,6,0,0,0,0,0,0,0,2,0,0,0,0
"1745",4120655,"Quarto Centenário",0,0,1,0,0,0,0,31,0,1,0,0,0,1,0
"1746",4120705,"Quatiguá",0,391,0,0,11,0,0,0,0,0,0,0,0,1,0
"1747",4120804,"Quatro Barras",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1748",4120853,"Quatro Pontes",0,0,0,0,0,0,0,143,0,0,0,0,0,0,0
"1749",4120903,"Quedas do Iguaçu",0,0,13,0,0,0,0,356,0,0,0,0,0,2,0
"1750",4121000,"Querência do Norte",0,383,5,0,0,0,0,170,0,0,0,0,0,1,0
"1751",4121109,"Quinta do Sol",0,0,3,0,24,0,0,208,0,0,0,0,0,0,0
"1752",4121257,"Ramilândia",0,0,0,0,4,0,0,53,0,0,0,0,0,1,0
"1753",4121307,"Rancho Alegre",0,0,1,0,0,0,0,176,0,0,0,0,0,1,0
"1754",4121356,"Rancho Alegre D'Oeste",0,0,0,0,0,0,0,37,0,0,0,0,0,1,0
"1755",4121604,"Renascença",0,0,0,0,0,0,0,106,0,0,0,0,0,1,0
"1756",4121703,"Reserva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",4121752,"Reserva do Iguaçu",511,4,4,0,0,0,0,115,0,0,0,0,0,0,0
"1758",4121802,"Ribeirão Claro",0,0,0,0,0,0,0,336,401,0,2,0,0,1,0
"1759",4121901,"Ribeirão do Pinhal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1760",4122008,"Rio Azul",0,0,0,0,0,0,0,326,0,0,0,0,0,0,0
"1761",4122107,"Rio Bom",0,0,14,0,0,0,0,47,0,0,0,0,0,0,0
"1762",4122156,"Rio Bonito do Iguaçu",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
"1763",4122172,"Rio Branco do Ivaí",0,195,3,0,0,0,0,0,0,0,0,0,0,0,0
"1764",5007307,"Rio Negro",0,0,2,0,0,0,0,321,0,0,0,0,0,1,0
"1765",4122404,"Rolândia",0,0,0,0,0,0,0,0,0,5,19,0,0,0,0
"1766",4122602,"Rondon",0,505,3,0,0,0,0,269,0,21,2,0,0,0,0
"1767",4122651,"Rosário do Ivaí",0,0,5,0,12,0,0,69,0,0,0,0,0,0,0
"1768",4122701,"Sabáudia",0,951,0,0,0,0,0,243,0,1,0,0,0,1,0
"1769",4122800,"Salgado Filho",0,0,2,0,0,0,0,63,0,0,0,0,0,1,0
"1770",4122909,"Salto do Itararé",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1771",4123006,"Salto do Lontra",0,591,0,0,0,0,0,94,0,0,0,0,0,0,0
"1772",4123105,"Santa Amélia",0,0,7,0,0,0,0,95,0,0,0,0,0,1,0
"1773",4123303,"Santa Cruz de Monte Castelo",0,0,2,0,0,0,0,349,0,0,0,0,0,0,0
"1774",4123402,"Santa Fé",0,293,7,0,0,0,0,489,0,0,0,0,0,1,0
"1775",4123709,"Santa Isabel do Ivaí",0,0,0,0,0,0,0,233,0,1,1,0,0,0,0
"1776",4123857,"Santa Maria do Oeste",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"1777",4123907,"Santa Mariana",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1778",4123956,"Santa Mônica",0,0,0,0,6,0,0,52,0,0,0,0,0,1,0
"1779",4124004,"Santana do Itararé",0,1,2,0,0,0,0,137,0,0,0,0,0,0,0
"1780",4124020,"Santa Tereza do Oeste",0,0,5,0,0,0,0,0,0,2,1,0,0,1,0
"1781",4124103,"Santo Antônio da Platina",0,0,26,0,0,0,0,0,0,1,5,0,0,4,0
"1782",4124400,"Santo Antônio do Sudoeste",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1783",4124509,"Santo Inácio",0,0,0,0,0,0,0,171,0,0,0,0,0,0,0
"1784",4124608,"São Carlos do Ivaí",0,0,1,0,0,0,0,170,0,0,0,0,0,1,0
"1785",4124707,"São Jerônimo da Serra",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1786",4125209,"São Jorge d'Oeste",0,531,5,0,17,0,0,120,0,0,0,0,0,1,0
"1787",4125308,"São Jorge do Ivaí",0,17,2,0,0,0,0,155,0,0,0,0,0,2,0
"1788",4125357,"São Jorge do Patrocínio",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
"1789",4125407,"São José da Boa Vista",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1790",4125456,"São José das Palmeiras",0,0,0,0,0,0,0,65,0,9,0,0,0,0,0
"1791",4125555,"São Manoel do Paraná",0,100,0,0,0,0,0,36,0,36,0,0,0,0,0
"1792",4125753,"São Pedro do Iguaçu",0,0,0,0,0,0,0,100,0,4,0,0,0,1,0
"1793",4125902,"São Pedro do Paraná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1794",4126207,"Sapopema",0,0,6,0,0,0,0,75,0,0,0,0,0,0,0
"1795",4320107,"Sarandi",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1796",4126272,"Saudade do Iguaçu",0,0,1,0,0,0,0,98,0,0,0,0,0,1,0
"1797",4126306,"Sengés",0,21,10,0,0,0,0,0,0,0,1,0,0,3,0
"1798",4126355,"Serranópolis do Iguaçu",0,352,0,0,5,0,0,86,0,0,0,0,0,1,0
"1799",4126405,"Sertaneja",0,0,319,0,0,0,0,233,0,0,0,0,0,2,0
"1800",4126504,"Sertanópolis",0,0,0,0,0,0,0,1021,0,0,3,0,0,2,0
"1801",4126603,"Siqueira Campos",0,948,0,0,0,0,0,0,0,0,0,0,0,1,0
"1802",4126652,"Sulina",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"1803",4126678,"Tamarana",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1804",4126702,"Tamboara",0,5,1,0,0,0,0,254,0,0,0,0,0,1,0
"1805",4126801,"Tapejara",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1806",4127007,"Teixeira Soares",0,15,0,0,0,0,0,144,0,0,0,0,0,0,0
"1807",4127205,"Terra Boa",0,630,0,0,0,0,0,341,0,1,0,0,0,1,0
"1808",4127304,"Terra Rica",0,205,0,0,0,0,0,0,0,2,2,0,0,0,0
"1809",4127601,"Tijucas do Sul",0,311,0,0,0,0,0,305,0,0,0,0,0,0,0
"1810",4127809,"Tomazina",0,0,4,0,22,0,0,134,0,0,0,0,0,1,0
"1811",4127858,"Três Barras do Paraná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1812",4127882,"Tunas do Paraná",0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
"1813",4127908,"Tuneiras do Oeste",0,0,1,0,0,0,0,125,0,0,0,0,0,3,0
"1814",4127957,"Tupãssi",0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"1815",4218806,"Turvo",0,0,6,0,0,0,0,277,0,2,0,0,0,2,0
"1816",4128005,"Ubiratã",0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"1817",4128104,"Umuarama",0,0,0,0,0,0,0,0,0,38,22,0,0,12,0
"1818",4128203,"União da Vitória",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1819",4128302,"Uniflor",0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
"1820",4128401,"Uraí",0,0,0,0,0,0,0,549,0,1,0,0,0,0,0
"1821",4128534,"Ventania",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1822",4128559,"Vera Cruz do Oeste",0,0,1,0,3,0,0,203,0,0,1,0,0,1,0
"1823",4128609,"Verê",0,881,0,0,0,0,0,91,0,0,0,0,2,0,0
"1824",4128633,"Doutor Ulysses",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"1825",4128708,"Vitorino",0,0,0,0,0,0,0,162,0,2,0,0,0,1,0
"1826",4128807,"Xambrê",0,0,5,0,12,0,0,0,0,0,0,0,0,0,0
"1827",4200051,"Abdon Batista",0,0,0,0,0,0,0,93,0,0,1,0,0,0,0
"1828",4200101,"Abelardo Luz",0,0,0,0,0,0,0,186,0,0,0,0,0,0,0
"1829",4200200,"Agrolândia",0,0,0,0,0,0,0,144,0,0,0,0,0,0,0
"1830",4200309,"Agronômica",0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
"1831",4200408,"Água Doce",0,0,1,0,0,0,0,181,0,0,0,0,0,0,0
"1832",4200507,"Águas de Chapecó",0,0,3,0,0,0,0,99,0,0,0,0,0,0,0
"1833",4200606,"Águas Mornas",0,0,0,0,0,0,0,234,0,0,0,0,0,0,0
"1834",4200903,"Angelina",0,0,3,0,0,0,0,70,0,0,0,0,0,0,0
"1835",4201000,"Anita Garibaldi",0,0,6,0,0,0,0,214,0,0,0,0,0,0,0
"1836",4201109,"Anitápolis",0,0,0,0,0,0,0,145,0,0,0,0,0,0,0
"1837",4201257,"Apiúna",0,0,0,0,27,0,0,336,0,0,0,0,0,1,0
"1838",4201307,"Araquari",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1839",4201505,"Armazém",0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
"1840",4201604,"Arroio Trinta",0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
"1841",4201703,"Ascurra",0,734,4,0,0,0,0,296,0,0,0,0,0,2,0
"1842",4201802,"Atalanta",0,104,4,0,5,0,0,65,0,0,0,0,0,0,0
"1843",4202057,"Balneário Barra do Sul",0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
"1844",4202081,"Bandeirante",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1845",4202107,"Barra Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1846",4202131,"Bela Vista do Toldo",0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
"1847",4202206,"Benedito Novo",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"1848",4202305,"Biguaçu",0,0,0,0,0,0,0,0,0,0,11,0,0,2,0
"1849",4202438,"Bocaina do Sul",0,0,2,0,0,0,0,38,0,0,0,0,0,0,0
"1850",4202453,"Bombinhas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1851",4202503,"Bom Jardim da Serra",0,107,5,0,67,0,0,97,0,0,0,0,0,0,0
"1852",4202602,"Bom Retiro",0,0,0,0,0,0,0,205,0,0,0,0,0,3,0
"1853",4202800,"Braço do Norte",0,0,0,0,0,0,0,884,0,5,0,0,0,0,0
"1854",4202859,"Braço do Trombudo",0,0,0,0,0,0,0,110,0,17,0,0,0,0,0
"1855",4202875,"Brunópolis",0,0,1,0,0,0,0,26,0,0,0,0,0,0,0
"1856",4203006,"Caçador",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
"1857",4203105,"Caibi",0,0,0,0,0,0,0,113,0,0,0,0,0,0,0
"1858",4203154,"Calmon",19,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"1859",4203204,"Camboriú",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"1860",4203253,"Capão Alto",0,0,3,0,0,0,0,57,0,0,0,0,0,0,0
"1861",4203402,"Campo Belo do Sul",0,0,8,0,26,0,0,207,0,0,0,0,0,0,0
"1862",4203501,"Campo Erê",0,0,0,0,0,0,0,140,0,0,0,0,0,0,0
"1863",4203709,"Canelinha",0,0,5,0,0,0,0,300,0,0,0,0,0,0,0
"1864",4203808,"Canoinhas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1865",4203956,"Capivari de Baixo",0,0,0,0,0,0,0,1158,0,0,0,0,0,1,0
"1866",4204103,"Caxambu do Sul",0,0,3,0,0,0,0,193,0,1,0,0,0,0,0
"1867",4204152,"Celso Ramos",0,0,2,0,0,0,0,57,0,0,0,0,0,0,0
"1868",4204178,"Cerro Negro",0,0,2,0,0,0,0,32,0,0,0,0,0,0,0
"1869",4204194,"Chapadão do Lageado",0,0,0,0,2,0,0,21,0,0,0,0,0,0,0
"1870",4204251,"Cocal do Sul",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
